,Z1_1,Z1_2,Z1_3,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
75,-21.758856829486504,-16.977880021827712,-176.42765163235268,-530.960288424325,-4013.279495490247,-2338.752599811392,-3025.392104865494,-5288.746389398265,-867.1337467505815,-1939.73023203546,-1385.4936605196149,-328.8313375972292,-443.537128245828,-56.89609481031087,-1148.3328250744605,-161.98970268423474,-1116.761414117384,-2438.158216558031,-3823.840375133485
76,-21.145084179504593,-16.498968905598904,-171.45099003100745,-515.9829894873823,-3900.0731257637335,-2272.781193680669,-2940.0520089225274,-5139.56171890104,-842.6736851856465,-1885.0144271521328,-1346.4117307006795,-319.5556811114233,-431.02585705625455,-55.29117286248028,-1115.9407152025838,-157.42030596153796,-1085.2598688886153,-2369.38278219679,-3715.977693810401
77,-21.830208367007227,-17.033553803446516,-177.00619232977022,-532.7014108205246,-4026.439822098746,-2346.421825965359,-3035.3129559459003,-5306.089220843774,-869.9772475168035,-1946.0909859811172,-1390.0369645947321,-329.90963972065515,-444.9915730402337,-57.08266820777626,-1152.0984324910935,-162.52089852966083,-1120.4234927167115,-2446.15341312711,-3836.3794938995893
78,-25.579339417048892,-19.958904967458857,-207.4053255197282,-624.1878211255503,-4717.942638030142,-2749.3974996889992,-3556.5991415110907,-6217.359673132359,-1019.3875809712697,-2280.313638329912,-1628.7626174631669,-386.568488467793,-521.4146513473298,-66.88607457930873,-1349.9604012519922,-190.43232002021784,-1312.8455912656602,-2866.257040180923,-4495.24125273006
79,-30.306845738120757,-23.64765735691444,-245.73743298474602,-739.5485746538582,-5589.900403635146,-3257.5339236599707,-4213.920452623833,-7366.4357566030685,-1207.788116031679,-2701.755215200577,-1929.7862461050604,-458.01306109583504,-617.7811375944706,-79.24778319147923,-1599.4565366315423,-225.62752119229813,-1555.4822649540765,-3395.9911374672924,-5326.0399332800425
80,-32.16460069147439,-25.097216079376913,-260.8006941798098,-784.8815677234967,-5932.5512110909885,-3457.214874778708,-4472.226172115234,-7817.984975338735,-1281.8233480234148,-2867.3679344244265,-2048.0786605844073,-486.0884352309005,-655.650006508499,-84.10552929407302,-1697.5003360185442,-239.45808108394212,-1650.8305208412744,-3604.1592659386574,-5652.516570054049
81,-33.240477278174275,-25.936695090173593,-269.52423977437735,-811.1351410274501,-6130.989643721759,-3572.855562335911,-4621.818062751717,-8079.489449490899,-1324.6991710952425,-2963.278779259473,-2116.5850256961144,-502.347650495125,-677.5809018377572,-86.91878261711142,-1754.2801755991925,-247.46773571654518,-1706.0492976269434,-3724.715109493359,-5841.588099092685
82,-33.72910456130047,-26.31795847424376,-273.4861833985766,-823.0586389029953,-6221.113765208235,-3625.375707934807,-4689.757713082453,-8198.256064835008,-1344.1719407403646,-3006.83828795539,-2147.698333184348,-509.7320440942936,-687.5411834664624,-88.19646850132469,-1780.0676860754038,-251.10545386218567,-1731.1278254171011,-3779.467555107785,-5927.458085197733
83,-34.29319263279936,-26.758101983376736,-278.0599868179506,-836.823533239443,-6325.156137872285,-3686.0067628693123,-4768.189572409221,-8335.364313435623,-1366.6519729759407,-3057.1248767404322,-2183.616601003333,-518.2568409863002,-699.0396737258998,-89.67147284777886,-1809.837671411091,-255.3049602841408,-1760.0793368568093,-3842.6756536382013,-6026.589338270074
84,-34.66900230162578,-27.051336665620305,-281.1071697582752,-845.9940522476991,-6394.471784825951,-3726.400697481307,-4820.442850874603,-8426.709279059609,-1381.6287361739471,-3090.6270676793406,-2207.54625492777,-523.9362752070675,-706.7002573027173,-90.6541578627013,-1829.6711848201649,-258.10277714539035,-1779.367562359026,-3884.786479546545,-6092.633073760653
85,-34.66041023166255,-27.044632492964638,-281.0375025538741,-845.7843882942302,-6392.887033454245,-3725.47717810151,-4819.248193414659,-8424.620875272976,-1381.286325086915,-3089.8611130157274,-2206.9991554841695,-523.8064273073878,-706.5251147358516,-90.63169090907982,-1829.2177347124027,-258.03881115353266,-1778.926579072196,-3883.823707184823,-6091.123127521803
86,-34.79452123674076,-27.149275883546586,-282.12491674430805,-849.0569691331602,-6417.622935299541,-3739.892111029648,-4837.895238115527,-8457.218134377361,-1386.630915532327,-3101.816666243429,-2215.5386641908026,-525.8331836545603,-709.2588617577974,-90.98237075038912,-1836.2954994379072,-259.03723685252737,-1785.8097529840204,-3898.85132796126,-6114.691418815161
87,-35.348522965239354,-27.581549276953353,-286.6169369237328,-862.5757362198833,-6519.804947657677,-3799.4390345183037,-4914.924673467577,-8591.874778532798,-1408.708986926605,-3151.2040908581425,-2250.8146848368656,-534.2055504034648,-720.5517498735231,-92.4310008469398,-1865.5331737775248,-263.1616527623017,-1814.243588391364,-3960.929215458351,-6212.0501263027645
88,-37.953414437134576,-29.61407953469131,-307.7382158928018,-926.1403774172674,-7000.260222218221,-4079.426018662877,-5277.1136503454245,-9225.024326540799,-1512.5190960515542,-3383.4215634396637,-2416.6809639771204,-573.5720462497973,-773.6504072106477,-99.24239509053244,-2003.0074173177552,-282.5544728154757,-1947.9382170463875,-4252.816679731591,-6669.826436020268
89,-38.576152725338986,-30.09998630934341,-312.7875737074353,-941.3364561317427,-7115.1202455499915,-4146.3610971899125,-5363.7003453770285,-9376.388200989291,-1537.336456142088,-3438.9366253632825,-2456.333780171987,-582.9831961961384,-786.3444358612982,-100.87076081605505,-2035.8726925194708,-287.19061666011083,-1979.8999187483691,-4322.5967461224545,-6779.2647134186755
90,-37.84993602931657,-29.53333797705565,-306.8991804311022,-923.6152941515744,-6981.1743035242225,-4068.3036330888,-5262.7258191974015,-9199.872680936582,-1508.3952755686041,-3374.196805099625,-2410.091983721585,-572.0082258927869,-771.5410815140489,-98.97181482300414,-1997.5463008025326,-281.78409978310384,-1942.627244418044,-4241.2215517230325,-6651.6414313175965
91,-35.99479605377782,-28.08581965496664,-291.85712229824736,-878.346111850383,-6639.005811703245,-3868.9037530856513,-5004.783691106853,-8748.95906335337,-1434.4642556468348,-3208.817202512528,-2291.966077768551,-543.9723706837108,-733.7255168595012,-94.12090648890384,-1899.640507970068,-267.9730078020251,-1847.4132008355325,-4033.346440926973,-6325.62434339889
92,-33.63571249648277,-26.245087032334318,-272.728931176826,-820.7796828870273,-6203.8882068201465,-3615.3374538065777,-4676.772305909148,-8175.556023675967,-1340.4500810987124,-2998.512693785681,-2141.7516001017348,-508.3206538803853,-685.6374599135753,-87.95226248369984,-1775.13888055625,-250.41017134199453,-1726.3345288211233,-3769.002638132551,-5911.045626079796
93,-30.597108275574154,-23.87414179836896,-248.0909728899469,-746.6315699514874,-5643.4374391053225,-3288.7328174905065,-4254.279098118468,-7436.9874845253735,-1219.3556557979325,-2727.6311618800323,-1948.268692525823,-462.3996618806624,-623.6979103968432,-80.00677549425731,-1614.7752641850718,-227.7884592650525,-1570.3798307743766,-3428.5160994263206,-5377.04985621859
94,-27.67617805633584,-21.595014581209483,-224.40715240247368,-675.3549415960673,-5104.6908749594895,-2974.7763813760052,-3848.147503366153,-6727.020997235172,-1102.9507736456337,-2467.2398786282165,-1762.2786686340046,-418.2570215504639,-564.1570525567491,-72.36898808702212,-1460.6219427680267,-206.0428031635514,-1420.4646864385627,-3101.215356108888,-4863.733784845986
95,-24.782891888283558,-19.3374573108552,-200.94747857263872,-604.7528842213737,-4571.043076096529,-2663.7912684834587,-3445.859589137138,-6023.773722128048,-987.647561947264,-2209.3129712506343,-1578.0488777346393,-374.5321527235824,-505.1796968883095,-64.80348566100389,-1307.927547784651,-184.5029506880269,-1271.9683578951579,-2777.012228216124,-4355.275801372291
96,-24.370472530048605,-19.015657023383135,-197.6034527613878,-594.6890144548585,-4494.975010254733,-2619.462338253198,-3388.516031059819,-5923.530340369718,-971.2118297697301,-2172.5471473972,-1551.7881044418182,-368.299453538963,-496.77285367876055,-63.72507188717251,-1286.1619426120692,-181.43258307886242,-1250.8011601273186,-2730.799154853488,-4282.798381907481
97,-23.87960383736679,-18.63264472470715,-193.62333508386644,-582.7108216349299,-4404.4374753669435,-2566.701274555224,-3320.2647309569234,-5804.218924037793,-951.6497354932084,-2128.78782444121,-1520.5320753596018,-360.8811865746607,-486.7668826847863,-62.44152505853624,-1260.2561408033982,-177.77817815273733,-1225.607593218857,-2675.7955512316557,-4196.534496783603
98,-22.968470853005325,-17.921710937438704,-186.2355824084671,-560.4773267431445,-4236.384927732759,-2468.768067280219,-3193.5790985741514,-5582.757322490178,-915.3392728292544,-2047.5633277215293,-1462.5157474056248,-347.11166364777046,-468.1941557028206,-60.059051150588076,-1212.1707141585366,-170.99500188575163,-1178.8441916284935,-2573.699821221268,-4036.414545629007
99,-22.03753875090252,-17.195328404485462,-178.6872922620567,-537.760693175974,-4064.680561720301,-2368.7067501300285,-3064.1405598706383,-5356.483312216847,-878.2397759212703,-1964.5738050378714,-1403.2387120381338,-333.0429259955318,-449.2178393276428,-57.624805566903454,-1163.0403807436146,-164.0644257244854,-1131.064611159783,-2469.3855288121304,-3872.815153141409
100,-21.314310600954265,-16.631011958338803,-172.82313105681962,-520.1124577883165,-3931.2858375629494,-2290.97051016102,-2963.581566720558,-5180.694193481224,-849.4176948563194,-1900.1004037876453,-1357.187211046375,-322.1131201790253,-434.47540413408586,-55.73367416641653,-1124.8717108032897,-158.68015788812446,-1093.9453223205278,-2388.3452117559145,-3745.717069732104
101,-21.9904691502344,-17.158601197763105,-178.3056371422943,-536.6120993439258,-4055.9988802927037,-2363.647470049401,-3057.5959146552923,-5345.042491472689,-876.3639586618777,-1960.3777055763376,-1400.2415585644967,-332.33158532772194,-448.2583626569879,-57.50172573402053,-1160.5562627619613,-163.714003334309,-1128.64878967541,-2464.1112106566125,-3864.543273745969
102,-25.719053946016164,-20.06792064455537,-208.53817484346717,-627.5971393254388,-4743.7120733787215,-2764.41472786483,-3576.025310642356,-6251.318934706285,-1024.9554829951803,-2292.7687272077965,-1637.6589301547565,-388.67992822779996,-524.2626217824491,-67.25140678167553,-1357.3338943086458,-191.47246267042388,-1320.0163629732435,-2881.9125559758736,-4519.794291570493
103,-30.49362986775614,-23.793400240733305,-247.2519374282473,-744.1064866857947,-5624.351520411322,-3277.6104319164288,-4239.891266970445,-7411.8358389211535,-1215.2318353149824,-2718.406403539995,-1941.6797122702874,-460.8358415236518,-621.5885847002446,-79.73619522672897,-1609.3141476698495,-227.0180862326806,-1565.0688581460327,-3416.9209714177614,-5358.864851515917
104,-32.20830817780907,-25.13131991419052,-261.15508821958906,-785.94811913897,-5940.612772416614,-3461.91277771072,-4478.3033426723405,-7828.608594601167,-1283.5651783357075,-2871.2643124958504,-2050.8617316670707,-486.7489658510096,-656.5409491312503,-84.21981771032144,-1699.8070170015078,-239.78347330339167,-1653.0737836481924,-3609.056847083066,-5660.197600921244
105,-32.8564491076439,-25.637047721042,-266.4104186385386,-801.7640738897891,-6060.1581476299425,-3531.5782613606316,-4568.422068455083,-7986.146880244921,-1309.3948842487707,-2929.0439360336304,-2092.132059260408,-496.54401393553377,-669.7527905882863,-85.91460747263798,-1734.0129273044333,-244.60873399351883,-1686.3392620242817,-3681.683370891194,-5774.100067199728
106,-33.33424291125124,-26.00985801785067,-270.28452100501494,-813.4232128674821,-6148.2841043434,-3582.933969480653,-4634.855411553715,-8102.280290814579,-1328.4359181754608,-2971.6376758058614,-2122.555545711058,-503.764686269889,-679.492240284856,-87.16396545880676,-1759.2286963404224,-248.16579936681717,-1710.8617674093055,-3735.2218861364936,-5858.066208047095
107,-33.47395744021852,-26.11887369494718,-271.41737032875386,-816.8325310673705,-6174.05353969198,-3597.9511976564836,-4654.281580684981,-8136.239552388503,-1334.0038201993718,-2984.092764683745,-2131.451858402648,-505.876126029896,-682.340210719975,-87.52929766117356,-1766.602189397076,-249.2059420170233,-1718.032539116889,-3750.877401931444,-5882.61924688753
108,-33.47171603066289,-26.117124780341353,-271.39919627543185,-816.7778361229872,-6173.640126290667,-3597.7102795574074,-4653.969930912822,-8135.694751400689,-1333.9144955679722,-2983.8929504236717,-2131.309136808665,-505.8422526647621,-682.2945213547057,-87.52343671675057,-1766.4838980646164,-249.18925523653868,-1717.9174999985855,-3750.6262439240386,-5882.225347868697
109,-33.32565084128802,-26.003153845194998,-270.21485380061387,-813.213548914013,-6146.699352971696,-3582.010450100856,-4633.660754093772,-8100.191887027947,-1328.0935070884289,-2970.871721142248,-2122.008446267458,-503.63483837020937,-679.3170977179905,-87.14149850518528,-1758.7752462326605,-248.10183337495965,-1710.4207841224757,-3734.259113774772,-5856.556261808245
110,-33.40223233443852,-26.06290842756073,-270.83580062244937,-815.0822928471069,-6160.8243108499255,-3590.241818486004,-4644.308787975882,-8118.805920778361,-1331.1454319945833,-2977.6987083614094,-2126.884767395201,-504.79217834561433,-680.8781510313577,-87.34174743963769,-1762.8168667583664,-248.67196504151642,-1714.3512873311774,-3742.8403456944643,-5870.014478284952
111,-33.65887372855756,-26.263159149927866,-272.91672972782015,-821.3448639789874,-6208.160145300393,-3617.8269408303786,-4679.992686888128,-8181.1856338834095,-1341.373102289842,-3000.5774411397692,-2143.2263899062227,-508.67067865343455,-686.1095833546913,-88.01282557607081,-1776.3612243250002,-250.582601407002,-1727.523266376926,-3771.597937542409,-5915.1159159410445
112,-36.74940393750481,-28.674620905594875,-297.9757202499925,-896.7600764594058,-6778.188323478994,-3950.012846441745,-5109.705781067165,-8932.37539591843,-1464.5368815513807,-3276.0880034037764,-2340.015681076068,-555.3764036120905,-749.1076031668283,-96.09409111131274,-1939.4652565648278,-273.5908905651703,-1886.1430373310363,-4117.902970086869,-6458.237013071823
113,-38.07669196269394,-29.710269838011754,-308.73778882551284,-929.1485993583452,-7022.997959290498,-4092.676514112141,-5294.254387814188,-9254.988380870736,-1517.4319507785349,-3394.411347743679,-2424.53065164617,-575.4350813321562,-776.1633223004587,-99.56474703379729,-2009.513440603037,-283.47224574212817,-1954.2653685530786,-4266.630370138901,-6691.4908820559485
114,-37.42892460111838,-29.204833516927923,-303.48548741545034,-913.3417604315899,-6903.521486310721,-4023.0511834787417,-5204.187603660138,-9097.54089539162,-1491.6171323040385,-3336.665026582579,-2383.2841109851634,-565.6456788084879,-762.9590957376342,-97.87093409555125,-1975.327245522189,-278.6497661820817,-1921.019063363373,-4194.045705998674,-6577.654065613934
115,-35.74413175180712,-27.890232704881722,-289.82465733506865,-872.2293939035243,-6592.772412989617,-3841.961079005484,-4969.930858253701,-8688.0321528825,-1424.4747843686414,-3186.471307761029,-2276.0050461748165,-540.1841993495807,-728.6159228435525,-93.46545753759872,-1886.4115939566598,-266.10686951783185,-1834.5479927719268,-4005.2586037654437,-6281.573303126346
116,-33.603212057926214,-26.21972777054984,-272.4654074036568,-819.9866061934703,-6197.8937125010925,-3611.844141369954,-4672.253384212837,-8167.6564093526185,-1339.1548739434174,-2995.6153870146227,-2139.6821369889853,-507.8294900859451,-684.9749641171708,-87.86727878956638,-1773.4236562355848,-250.168213024968,-1724.6664616057224,-3765.3608470251693,-5905.334090306754
117,-30.86495671747131,-24.083137093765217,-250.2627722619278,-753.1676158052841,-5692.8403405623585,-3317.522530330269,-4291.521245891508,-7502.091202569504,-1230.0299492501895,-2751.5089659587566,-1965.3239230067584,-466.44752901415154,-629.1577895465234,-80.70715835280542,-1628.911078414004,-229.7825295329609,-1584.1270054116421,-3458.529481311293,-5424.120788968835
118,-27.617901407889594,-21.549542801458006,-223.9346270161013,-673.9328730421033,-5093.942126525322,-2968.5125107999897,-3840.04460929001,-6712.85617155193,-1100.628333229243,-2462.0447078663183,-1758.5679071904535,-417.3763140569851,-562.9691290597477,-72.21660353202422,-1457.5463681240753,-205.6089468709521,-1417.4736693626721,-3094.685247916341,-4853.492410356394
119,-24.81203021250668,-19.360193200730947,-201.1837412658249,-605.4639184983561,-4576.417450313614,-2666.9232037714664,-3449.9110361752087,-6030.856134969669,-988.8087821554593,-2211.9105566315834,-1579.9042584564147,-374.97250647032166,-505.77365863681024,-64.87967793850287,-1309.465335106627,-184.71987883432655,-1273.4638664331032,-2780.2772823123964,-4360.396488617088
120,-24.45004256927329,-19.07774349188997,-198.24863165431938,-596.6306849804632,-4509.651186001384,-2628.0149307704496,-3399.5795979714753,-5942.870775437222,-974.3828541844173,-2179.640553629792,-1556.854721028205,-369.501958001213,-498.39482614582016,-63.9331354141889,-1290.361284914388,-182.02496378606537,-1254.885048827092,-2739.7152641163875,-4296.781797075963
121,-23.973369470443764,-18.70580765238422,-194.38361631450408,-584.9988934749617,-4421.731935988584,-2576.779681699967,-3333.302079758923,-5827.009765361471,-955.3864825734269,-2137.1467209875973,-1526.502595374546,-362.2982223494246,-488.67822113188487,-62.6867079002316,-1265.2046615446284,-178.4762418030093,-1230.420063001219,-2686.302327874791,-4213.012605738012
